ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
a0, fp_sp_ops, 2, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 2, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 3, Accumulator, 316315500, 0, 6859, 6859, 6859
a0, write_requests, 3, Accumulator, 316315500, 0, 3283, 3283, 3283
a0, split_read_requests, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 3, Accumulator, 316315500, 0, 15392, 15392, 15392
a0, instruction_count, 3, Accumulator, 316315500, 0, 9859, 9859, 9859
a0, fp_sp_ins, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 3, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 4, Accumulator, 316315500, 0, 6526, 6526, 6526
a0, write_requests, 4, Accumulator, 316315500, 0, 3155, 3155, 3155
a0, split_read_requests, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 4, Accumulator, 316315500, 0, 14463, 14463, 14463
a0, instruction_count, 4, Accumulator, 316315500, 0, 9392, 9392, 9392
a0, fp_sp_ins, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 4, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 5, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 6, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 7, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 8, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 9, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 10, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 11, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 12, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 13, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 14, Accumulator, 316315500, 0, 0, 0, 0
a0, read_requests, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, write_requests, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, split_read_requests, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, split_write_requests, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, no_ops, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, instruction_count, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ins, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ins, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_simd_ins, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_simd_ins, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_sp_ops, 15, Accumulator, 316315500, 0, 0, 0, 0
a0, fp_dp_ops, 15, Accumulator, 316315500, 0, 0, 0, 0
rtr.0, send_bit_count, port0, Accumulator, 316315500, 0, 1365184, 763310080, 2995
rtr.0, send_packet_count, port0, Accumulator, 316315500, 0, 2995, 2995, 2995
rtr.0, output_port_stalls, port0, Accumulator, 316315500, 0, 0, 0, 0
rtr.0, idle_time, port0, Accumulator, 316315500, 0, 574189417838, 2861643261358496468, 4454
rtr.0, width_adj_count, port0, Accumulator, 316315500, 0, 0, 0, 0
rtr.0, send_bit_count, port1, Accumulator, 316315500, 0, 835648, 298848256, 6401
rtr.0, send_packet_count, port1, Accumulator, 316315500, 0, 6401, 6401, 6401
rtr.0, output_port_stalls, port1, Accumulator, 316315500, 0, 0, 0, 0
rtr.0, idle_time, port1, Accumulator, 316315500, 0, 1110594409778, 17053740633181736868, 11250
rtr.0, width_adj_count, port1, Accumulator, 316315500, 0, 0, 0, 0
rtr.0, send_bit_count, port2, Accumulator, 316315500, 0, 1716160, 973336576, 3391
