ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64
mmu0, tlb_misses, Core8_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core9_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core9_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, total_waiting, 9, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core9_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core9_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core9_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core9_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core10_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core10_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, total_waiting, 10, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core10_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core10_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core10_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core10_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core11_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core11_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, total_waiting, 11, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core11_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core11_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core11_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core11_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core12_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core12_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, total_waiting, 12, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core12_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core12_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core12_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core12_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core13_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core13_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, total_waiting, 13, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core13_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core13_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core13_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core13_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core14_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core14_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, total_waiting, 14, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core14_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core14_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core14_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core14_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core15_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core15_PTWC, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, total_waiting, 15, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core15_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core15_L2, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_hits, Core15_L1, Accumulator, 5179738000, 0, 0, 0, 0
mmu0, tlb_misses, Core15_L1, Accumulator, 5179738000, 0, 0, 0, 0
a0, tlb_hits, , Accumulator, 5179738000, 0, 834095, 834095, 834095
a0, tlb_evicts, , Accumulator, 5179738000, 0, 8097350, 8097350, 8097350
a0, tlb_translate_queries, , Accumulator, 5179738000, 0, 8935662, 8935662, 8935662
a0, tlb_shootdown, , Accumulator, 5179738000, 0, 0, 0, 0
a0, tlb_page_allocs, , Accumulator, 5179738000, 0, 121, 121, 121
a0, read_requests, 0, Accumulator, 5179738000, 0, 61159, 61159, 61159
a0, write_requests, 0, Accumulator, 5179738000, 0, 31307, 31307, 31307
a0, split_read_requests, 0, Accumulator, 5179738000, 0, 18, 18, 18
a0, split_write_requests, 0, Accumulator, 5179738000, 0, 9, 9, 9
a0, no_ops, 0, Accumulator, 5179738000, 0, 173747, 173747, 173747
a0, instruction_count, 0, Accumulator, 5179738000, 0, 87831, 87831, 87831
a0, fp_sp_ins, 0, Accumulator, 5179738000, 0, 2, 2, 2
a0, fp_dp_ins, 0, Accumulator, 5179738000, 0, 1, 1, 1
a0, fp_sp_simd_ins, 0, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 0, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 0, Accumulator, 5179738000, 0, 2, 2, 2
a0, fp_dp_scalar_ins, 0, Accumulator, 5179738000, 0, 1, 1, 1
a0, fp_sp_ops, 0, Accumulator, 5179738000, 0, 2, 2, 2
a0, fp_dp_ops, 0, Accumulator, 5179738000, 0, 1, 1, 1
a0, read_requests, 1, Accumulator, 5179738000, 0, 15632, 15632, 15632
a0, write_requests, 1, Accumulator, 5179738000, 0, 2104688, 2104688, 2104688
a0, split_read_requests, 1, Accumulator, 5179738000, 0, 1, 1, 1
a0, split_write_requests, 1, Accumulator, 5179738000, 0, 3, 3, 3
a0, no_ops, 1, Accumulator, 5179738000, 0, 8421165, 8421165, 8421165
a0, instruction_count, 1, Accumulator, 5179738000, 0, 2118882, 2118882, 2118882
a0, fp_sp_ins, 1, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 1, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 1, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 1, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 1, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 1, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 1, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 1, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 2, Accumulator, 5179738000, 0, 10510, 10510, 10510
a0, write_requests, 2, Accumulator, 5179738000, 0, 2101392, 2101392, 2101392
a0, split_read_requests, 2, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 2, Accumulator, 5179738000, 0, 131072, 131072, 131072
a0, no_ops, 2, Accumulator, 5179738000, 0, 8408156, 8408156, 8408156
a0, instruction_count, 2, Accumulator, 5179738000, 0, 2110585, 2110585, 2110585
a0, fp_sp_ins, 2, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 2, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 2, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 2, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 2, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 2, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 2, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 2, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 3, Accumulator, 5179738000, 0, 8400, 8400, 8400
a0, write_requests, 3, Accumulator, 5179738000, 0, 2100461, 2100461, 2100461
a0, split_read_requests, 3, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 3, Accumulator, 5179738000, 0, 131072, 131072, 131072
a0, no_ops, 3, Accumulator, 5179738000, 0, 8404243, 8404243, 8404243
a0, instruction_count, 3, Accumulator, 5179738000, 0, 2107594, 2107594, 2107594
a0, fp_sp_ins, 3, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 3, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 3, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 3, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 3, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 3, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 3, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 3, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 4, Accumulator, 5179738000, 0, 8335, 8335, 8335
a0, write_requests, 4, Accumulator, 5179738000, 0, 2100410, 2100410, 2100410
a0, split_read_requests, 4, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 4, Accumulator, 5179738000, 0, 131072, 131072, 131072
a0, no_ops, 4, Accumulator, 5179738000, 0, 8403884, 8403884, 8403884
a0, instruction_count, 4, Accumulator, 5179738000, 0, 2107470, 2107470, 2107470
a0, fp_sp_ins, 4, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 4, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 4, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 4, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 4, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 4, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 4, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 4, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, instruction_count, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ins, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ins, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_simd_ins, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_simd_ins, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_scalar_ins, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_scalar_ins, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_sp_ops, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, fp_dp_ops, 5, Accumulator, 5179738000, 0, 0, 0, 0
a0, read_requests, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, write_requests, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_read_requests, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, split_write_requests, 6, Accumulator, 5179738000, 0, 0, 0, 0
a0, no_ops, 6, Accumulator, 5179738000, 0, 0, 0, 0
